,first_name,last_name,date_of_birth,source,source_link,nationalities,aliases,addresses,sanctions_programs,active,notes,source_id,entity_type
528,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,97,Individual
529,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,98,Individual
530,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[{'name': 'Fulmen Company'}],[],"['1, Part 1']",True,,99,Individual
531,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,100,Individual
532,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,101,Individual
533,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,102,Individual
534,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,103,Individual
535,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,104,Individual
536,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,105,Individual
537,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,106,Individual
538,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,107,Individual
539,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,108,Individual
540,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,109,Individual
541,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,110,Individual
542,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,111,Individual
543,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,112,Individual
544,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[{'name': 'Paya Parto'}],[],"['1, Part 1']",True,,113,Individual
545,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,114,Individual
546,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,115,Individual
547,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,116,Individual
548,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,117,Individual
549,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,118,Individual
550,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,119,Individual
551,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,120,Individual
552,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,121,Individual
553,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[{'name': 'Taghtiran Kashan Company'}],[],"['1, Part 1']",True,,122,Individual
554,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,123,Individual
555,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,124,Individual
556,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,125,Individual
557,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,126,Individual
558,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,127,Individual
559,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[{'name': 'TEM Co.'}],[],"['1, Part 1']",True,,128,Individual
560,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,129,Individual
561,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,130,Individual
562,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,131,Individual
563,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],"[{'name': 'Sazman-e Basij-e Mostazafan'}, {'name': 'the Basij'}]",[],"['1, Part 1']",True,,132,Individual
564,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[{'name': 'Dibagaran Farayand'}],[],"['1, Part 1']",True,,133,Individual
565,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,134,Individual
566,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[{'name': 'Iran Pouya'}],[],"['1, Part 1']",True,,135,Individual
567,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],"[{'name': 'IRGC'}, {'name': 'Army of the Guardians of the Islamic Revolution'}, {'name': 'Iranian Revolutionary Guards'}, {'name': 'IRG'}, {'name': 'Sepah-e Pasdaran-e Enghelab-e Eslami/GRI'}, {'name': 'CGRI'}, {'name': ""l'Armée des Gardiens de la Révolution islamique""}, {'name': 'Gardiens de la Révolution iranienne'}, {'name': 'Sepah-e Pasdaran-e Enghelab-e Eslami et Pasdaran'}]",[],"['1, Part 1']",True,,136,Individual
568,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,137,Individual
569,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[{'name': 'Mandegar Baspar Fajr Asia'}],[],"['1, Part 1']",True,,138,Individual
570,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,139,Individual
571,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,140,Individual
572,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,141,Individual
573,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,142,Individual
574,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,143,Individual
575,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,144,Individual
576,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,145,Individual
577,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],"[{'name': 'Bagiatollah Medical Sciences University'}, {'name': 'Baghiatollah Medical Sciences University'}, {'name': 'Baqyatollah Medical Sciences University'}, {'name': 'Baqiyatallah Medical Sciences University'}, {'name': 'Baqiyatallah University of Medical Sciences'}, {'name': 'Baqiatollah'}, {'name': 'Medical Sciences University/Université des sciences médicales Bagiatollah'}, {'name': 'Université des sciences médicales Baghiatollah'}, {'name': 'Université des sciences médicales Baqyatollah'}, {'name': 'Université des sciences médicales Baqiyatallah'}, {'name': 'Université Baqiyatallah des sciences médicales et Université des sciences médicales Baqiatollah'}]",[],"['1, Part 1']",True,,146,Individual
578,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Iran'],[],[],"['1, Part 1']",True,,147,Individual
